0,3.99957275390625
1,3.9997072219848633
2,3.999443769454956
3,3.9993419647216797
4,3.999114751815796
5,3.9993948936462402
6,3.999100685119629
7,3.9997100830078125
8,3.998424530029297
9,3.9994261264801025
10,3.9987988471984863
11,3.999431610107422
12,3.9998068809509277
13,3.999530553817749
14,3.999727249145508
15,3.9996109008789062
16,3.999417304992676
17,3.999213457107544
18,3.9991915225982666
19,3.9995081424713135
20,3.9996540546417236
21,3.9997901916503906
22,3.999748468399048
23,3.9998741149902344
24,3.9995832443237305
