0,3.9992973804473877
1,3.9998362064361572
2,3.999802589416504
3,3.9993317127227783
4,3.9994101524353027
5,3.9995462894439697
6,3.9998621940612793
7,3.999799966812134
8,3.9998908042907715
9,3.9999332427978516
10,3.999335527420044
11,3.999760627746582
12,3.9995341300964355
13,3.999647617340088
14,3.9990170001983643
15,3.999328374862671
16,3.9987542629241943
17,3.999401330947876
18,3.9996097087860107
19,3.9999287128448486
20,3.999204397201538
21,3.999868154525757
22,3.999220609664917
23,3.999553680419922
24,3.9996345043182373
