0,1.7014925479888916
1,3.000514030456543
2,4.279038906097412
3,5.5701727867126465
4,6.851389408111572
5,8.14190673828125
6,9.422472715377808
7,10.714992761611938
8,11.994975805282593
9,13.327580213546753
10,14.667472124099731
11,15.989414930343628
12,17.279223203659058
13,18.57168698310852
14,19.841601133346558
15,21.13192367553711
16,22.41586995124817
17,23.74954342842102
18,25.151912689208984
19,26.522212028503418
20,27.797810077667236
21,29.084996938705444
22,30.354496955871582
23,31.734599351882935
24,32.994399547576904
25,34.287062883377075
26,35.556753396987915
27,36.84968614578247
28,38.130054235458374
29,39.41985082626343
30,40.69731426239014
31,41.984933376312256
32,43.26156783103943
33,44.55430507659912
34,45.83163809776306
35,47.120697021484375
36,48.39546728134155
37,49.69170117378235
38,50.97014856338501
39,52.26523780822754
40,53.53813695907593
41,54.834691286087036
42,56.11493492126465
43,57.40480589866638
44,58.694254875183105
45,60.00448203086853
46,61.28197693824768
47,62.56556177139282
48,63.83798599243164
49,65.11800599098206
