0,0.003535032272338867
1,0.0028624534606933594
3,0.002549886703491211
5,0.0027112960815429688
7,0.0027976036071777344
9,0.0026483535766601562
11,0.0028154850006103516
13,0.0030014514923095703
15,0.0028018951416015625
17,0.0025262832641601562
19,0.002635478973388672
21,0.003041982650756836
23,0.002564668655395508
25,0.0025320053100585938
27,0.002751588821411133
29,0.0025424957275390625
31,0.0024728775024414062
33,0.002941608428955078
35,0.0024840831756591797
37,0.003068685531616211
39,0.002765178680419922
41,0.002779245376586914
43,0.0026984214782714844
45,0.002533435821533203
47,0.0025482177734375
49,0.002393960952758789
