0,0.6716136932373047
1,0.6663832664489746
2,0.6343305706977844
3,0.6224206686019897
4,0.6536920070648193
5,0.6464372873306274
6,0.6441945433616638
7,0.6072008609771729
8,0.6303220987319946
9,0.592097282409668
10,0.6039007902145386
11,0.638214647769928
12,0.6111822128295898
13,0.5645610690116882
14,0.5864313244819641
15,0.61842280626297
16,0.6343057155609131
17,0.6042383313179016
18,0.5588673949241638
19,0.5604792237281799
20,0.5873159170150757
21,0.565150260925293
22,0.5188130140304565
23,0.5618675351142883
24,0.5238527059555054
25,0.46507930755615234
26,0.5026041865348816
27,0.46426835656166077
28,0.4968201220035553
29,0.47710439562797546
30,0.495984822511673
31,0.45477890968322754
32,0.4968779981136322
33,0.49032020568847656
34,0.5483229160308838
35,0.478954941034317
36,0.5061269402503967
37,0.4582096338272095
38,0.48294758796691895
39,0.4300355017185211
40,0.39645835757255554
41,0.3876146972179413
42,0.4249431788921356
43,0.4614976644515991
44,0.4172658324241638
45,0.3659166097640991
46,0.31524720788002014
47,0.27175867557525635
48,0.24103286862373352
49,0.25664016604423523
