0,1.32520995066443e-07
1,1.3371308682508243e-07
2,1.3192494918712327e-07
3,1.3550122446304158e-07
4,1.2338161070601927e-07
5,1.239776707961937e-07
6,1.32520995066443e-07
7,1.3371308682508243e-07
8,1.2814999195143173e-07
9,1.3212363114689651e-07
10,1.3569990642281482e-07
11,1.3331572290553595e-07
12,1.3132890330780356e-07
13,1.2556712647437962e-07
14,1.32520995066443e-07
15,1.2735526411233877e-07
16,1.3291835898598947e-07
17,1.239776707961937e-07
18,1.41064333547547e-07
19,1.279513099916585e-07
20,1.3550122446304158e-07
21,1.3073285742848384e-07
22,1.3450781466417538e-07
23,1.3172626722735004e-07
24,1.3530254250326834e-07
25,1.32520995066443e-07
26,1.2993812958939088e-07
27,1.3132890330780356e-07
28,1.2973944762961764e-07
29,1.3530254250326834e-07
30,1.2934208371007117e-07
31,1.3430913270440215e-07
32,1.331170409457627e-07
33,1.341104507446289e-07
34,1.295407656698444e-07
35,1.351038605434951e-07
36,1.3450781466417538e-07
37,1.370906801412275e-07
38,1.2258688286692632e-07
39,1.341104507446289e-07
40,1.3291835898598947e-07
41,1.3172626722735004e-07
42,1.3550122446304158e-07
43,1.3868015003026812e-07
44,1.3172626722735004e-07
45,1.32520995066443e-07
46,1.3113022134803032e-07
47,1.32520995066443e-07
48,1.2636185431347258e-07
49,1.3450781466417538e-07
