0,-10.088528633117676
1,-10.083191871643066
2,-10.0660400390625
3,-10.055891990661621
4,-10.06042194366455
5,-10.057804107666016
6,-15.031656265258789
7,-15.027826309204102
8,-10.075223922729492
9,-15.041306495666504
10,-10.084076881408691
11,-10.085901260375977
12,-10.084939002990723
13,-10.086569786071777
14,-10.060145378112793
15,-10.06656265258789
16,-10.040678024291992
17,-10.052998542785645
18,-10.048768043518066
19,-10.047550201416016
20,-10.063735961914062
21,-10.062061309814453
22,-10.054508209228516
23,-10.06192684173584
24,-10.050533294677734
