0,0.9182184338569641
1,0.6255995035171509
2,0.3237999677658081
3,0.12249954789876938
4,0.09005849808454514
5,0.10973922908306122
6,0.24925659596920013
7,0.3999999463558197
8,0.5204700827598572
9,0.5168175101280212
10,0.36824437975883484
11,0.17880618572235107
12,0.01980581320822239
13,-0.0688919797539711
14,-0.07447194308042526
15,-0.10065682232379913
16,-0.08601182699203491
17,-0.10528566688299179
18,-0.052553441375494
19,0.0020833336748182774
20,0.10600002855062485
21,0.21269293129444122
22,0.3145690858364105
23,0.4443666636943817
24,0.5104211568832397
