0,0.0036233458667993546
1,0.028016459196805954
2,0.06684457510709763
3,0.09040401130914688
4,0.09378806501626968
5,0.06278093159198761
6,0.04364946484565735
7,0.054324921220541
8,0.06984195858240128
9,0.07786905020475388
10,0.05753133445978165
11,0.03892979025840759
12,0.02609950490295887
13,0.030438318848609924
14,0.05929480493068695
15,0.09403631836175919
16,0.11841266602277756
17,0.10998541861772537
18,0.06868802756071091
19,0.0313396230340004
20,0.024065177887678146
21,0.025185490027070045
22,0.03934023529291153
23,0.07144715636968613
24,0.08761860430240631
